53	1	30	14	39	38	58	1	21	42	11	15	62	47	59	1	59	62	49	14	50	36	36	32	25	5	27	56	3	48	42	2	55	49	60	46	28	14	16	20	20	59	24	12	10	51	27	18	48	59	30	17	38	62	38	35	60	52	60	44	8	59	47	30	19	28	61	21	35	44	45	56	52	39	27	26	16	52	57	23	58	58	47	20	25	51	44	35	41	44	57	12	59	38	11	12	38	29	34	59
10	29	12	54	41	43	25	60	28	23	28	62	56	51	50	58	57	10	14	25	23	21	17	21	58	51	1	47	2	24	38	28	20	5	26	53	47	56	32	57	14	50	50	43	15	4	27	60	29	17	48	55	32	7	16	40	54	35	15	1	27	13	13	22	28	57	61	61	8	57	9	45	8	41	9	26	47	49	47	35	21	51	23	5	56	54	7	55	57	25	2	47	56	46	4	5	29	50	57	37
51	18	49	56	41	62	51	60	28	23	28	62	60	14	38	25	60	35	61	42	52	61	9	21	42	23	30	20	26	27	57	52	7	61	42	36	22	30	47	48	48	41	10	62	56	47	35	29	61	22	60	46	50	39	61	26	27	31	20	62	40	46	10	53	41	30	60	23	13	0	55	48	6	52	9	59	46	52	57	39	40	36	15	49	38	44	61	30	47	27	43	54	33	48	22	48	30	56	51	37
22	53	0	26	2	59	0	2	2	2	47	59	60	15	45	2	18	62	6	17	13	59	17	62	38	29	62	41	21	17	3	50	5	59	42	7	46	2	5	33	52	24	0	27	20	46	20	8	1	8	0	0	10	0	0	40	15	19	54	48	17	0	9	46	32	17	10	44	2	3	61	31	4	38	9	53	28	21	34	32	13	46	31	62	38	8	6	11	0	15	51	24	57	50	18	5	58	37	14	29
51	18	32	3	41	43	60	60	47	23	30	62	39	48	27	12	61	2	61	55	61	19	20	51	42	51	50	47	32	57	57	52	7	40	32	60	9	9	55	52	41	45	10	62	56	20	45	60	25	48	48	54	42	21	22	60	54	29	34	4	9	46	62	1	30	61	62	27	57	22	56	44	38	57	35	45	48	53	59	45	43	4	7	49	38	44	15	32	53	57	13	25	36	30	36	25	43	52	40	36
51	18	49	35	41	62	60	60	28	23	28	32	44	14	38	43	60	32	61	42	61	19	44	21	31	23	11	35	26	62	53	42	29	17	42	60	49	60	52	48	42	40	10	50	56	55	57	29	51	36	52	49	40	40	28	30	55	27	24	33	60	33	18	57	30	31	14	46	34	28	62	62	11	36	3	60	62	61	51	5	43	36	62	46	16	51	12	61	53	26	56	54	50	20	26	58	58	51	13	29
42	37	16	21	9	30	46	29	34	16	56	24	59	10	22	23	4	29	62	48	58	41	40	57	36	3	6	1	15	21	3	50	31	15	36	32	29	10	48	43	50	6	10	62	23	6	37	29	30	16	25	37	15	34	46	28	19	59	57	14	62	47	41	55	38	51	44	35	45	13	57	8	24	61	26	58	57	54	52	60	19	36	57	41	62	22	59	37	47	54	9	58	55	56	43	3	58	59	29	36
11	61	11	9	10	62	20	54	27	24	28	9	25	11	23	22	4	21	11	32	18	56	18	46	43	3	11	20	60	23	48	48	62	20	62	5	62	33	27	18	44	41	16	61	22	55	27	13	44	16	9	34	59	11	6	2	20	54	7	10	25	39	24	23	12	54	25	0	6	27	57	41	5	48	29	62	18	21	20	61	16	51	57	2	9	44	2	25	1	42	2	42	52	48	2	10	43	46	58	13
51	18	57	8	41	10	9	15	6	29	62	32	38	14	38	43	60	55	61	42	51	33	34	21	52	62	9	20	55	22	8	6	38	7	18	31	60	50	51	28	42	59	9	62	52	25	55	57	37	44	1	33	38	57	61	51	23	12	32	58	18	19	46	18	53	55	60	54	5	39	21	49	17	31	3	5	24	24	15	57	3	9	18	6	7	1	1	40	22	22	48	14	20	8	20	11	14	58	19	26
34	58	57	38	29	58	62	50	45	10	18	26	21	21	44	45	16	11	26	8	24	46	59	4	41	14	7	51	27	10	34	23	48	49	13	60	32	48	46	29	59	14	6	37	52	10	9	34	17	35	19	8	26	54	4	51	24	52	61	58	51	36	19	51	19	4	3	59	53	61	40	17	47	12	3	11	60	23	40	60	42	27	16	14	31	19	60	58	40	43	25	7	26	21	59	56	9	22	43	8
22	53	21	59	17	35	11	22	55	50	35	59	62	15	45	2	18	57	48	46	55	25	34	62	44	35	41	45	3	39	25	53	24	57	29	14	46	36	39	49	49	26	12	27	29	46	24	32	61	8	45	61	42	48	46	52	48	59	45	7	42	11	36	47	62	25	49	0	2	42	51	24	55	58	60	57	50	58	7	34	32	45	25	62	40	60	53	43	62	1	45	20	33	6	33	26	58	37	60	51
41	48	58	38	47	49	62	31	55	16	44	30	55	59	41	20	28	10	33	26	8	37	7	47	10	40	55	24	6	57	3	5	12	6	30	30	47	55	57	60	51	42	2	62	25	31	46	16	41	21	41	44	42	18	24	46	7	29	45	48	13	19	62	34	62	62	16	43	34	3	22	52	32	60	25	4	5	53	62	32	41	59	55	62	38	52	37	61	53	43	39	61	9	62	19	27	62	46	13	34
51	55	26	58	7	62	22	53	26	25	28	62	5	3	7	24	3	13	13	33	19	61	15	3	5	45	40	24	41	40	32	3	13	23	33	51	60	57	42	17	49	15	62	62	49	12	53	53	22	26	47	13	27	30	62	60	36	3	28	62	8	13	62	21	40	30	60	59	25	1	21	44	22	41	14	59	15	37	39	24	51	59	22	48	41	54	62	55	4	8	42	47	29	62	13	37	61	36	57	16
51	18	50	8	41	62	9	60	28	23	28	14	9	14	38	12	60	30	60	42	50	0	35	21	47	23	11	23	26	0	53	53	30	40	40	3	60	0	52	0	0	0	10	0	56	57	48	29	37	44	52	49	50	27	49	31	55	24	10	59	26	20	13	53	40	14	53	55	32	30	56	0	6	56	3	23	31	0	56	11	48	4	14	4	16	45	2	60	48	27	4	28	0	34	3	59	33	58	17	37
3	54	61	16	19	6	12	42	58	3	22	10	12	26	28	15	42	16	30	11	39	23	42	2	23	5	2	59	5	42	54	57	42	38	52	17	18	4	22	6	9	35	13	46	7	51	44	28	52	42	33	11	31	36	27	59	2	37	25	1	52	31	50	35	17	57	30	19	39	35	30	41	54	36	7	42	35	53	55	40	4	36	2	7	52	20	25	27	60	42	1	49	53	48	43	39	38	29	35	12
51	57	23	39	7	47	33	46	12	61	49	32	55	9	27	43	54	52	39	23	56	39	58	12	13	3	32	30	43	42	50	31	17	26	57	20	28	12	40	12	47	23	13	23	12	55	62	40	54	48	14	41	47	57	53	56	29	59	37	21	49	39	46	59	15	38	25	23	35	46	57	8	24	61	21	47	45	38	7	48	14	42	44	52	43	42	49	1	34	13	34	62	53	41	18	53	59	13	34	31
47	29	48	33	53	26	49	37	7	21	10	49	29	36	31	57	20	23	44	43	28	6	14	33	62	50	58	31	53	53	38	30	30	34	39	45	1	54	1	47	42	23	41	62	55	6	35	44	9	49	47	59	56	25	62	46	1	1	2	57	53	47	17	15	30	42	31	11	50	8	6	6	25	20	43	34	32	3	15	3	38	57	17	4	48	52	54	19	35	19	14	26	15	9	48	40	2	59	39	2
25	47	54	39	42	35	33	29	16	18	45	41	27	53	0	44	28	45	35	33	7	12	12	6	9	45	12	2	46	2	2	17	28	52	29	0	61	2	25	40	46	6	60	30	16	58	43	16	48	33	29	4	15	54	46	17	25	59	30	50	8	19	62	29	62	12	26	52	34	62	49	23	22	42	12	2	4	54	6	21	0	57	25	40	41	25	22	42	4	17	31	10	34	40	0	13	61	55	17	40
37	6	37	31	46	51	28	31	24	50	51	39	34	39	37	40	28	55	37	46	13	40	18	28	36	4	25	40	9	34	44	32	4	46	33	56	59	31	12	19	22	21	21	56	41	49	22	19	35	1	59	3	38	46	29	20	5	12	59	62	6	4	61	26	60	25	49	47	41	30	62	44	5	48	15	50	16	19	37	24	51	1	28	45	1	54	37	53	4	22	56	39	60	6	54	44	54	40	62	49
1	25	22	19	20	55	16	26	32	41	18	26	45	22	58	9	59	49	18	61	16	12	38	53	48	6	58	4	33	7	18	23	55	32	23	62	7	49	17	4	31	48	18	43	12	13	61	48	17	54	57	5	6	24	38	21	60	49	38	7	8	28	53	29	52	29	51	15	49	33	27	7	24	3	23	47	12	26	14	17	25	32	46	21	12	11	47	2	3	13	26	39	32	19	11	21	37	18	30	55
36	9	0	5	6	2	0	51	13	13	7	39	49	11	45	51	2	21	48	17	55	26	0	37	7	35	9	3	15	4	3	19	15	15	0	9	0	30	27	14	19	7	17	58	33	46	15	57	61	6	3	23	11	32	20	59	21	54	4	9	33	20	39	35	5	11	24	0	6	14	15	30	19	24	53	13	38	14	20	54	17	33	37	53	4	23	3	26	1	36	43	19	29	55	12	60	58	60	11	27
22	45	0	23	31	32	0	11	2	33	42	17	60	60	51	25	18	62	12	17	55	26	33	38	25	32	45	3	38	4	3	50	10	9	19	19	22	26	43	48	50	6	30	62	43	47	58	27	61	46	37	40	19	59	60	26	19	17	47	32	36	46	9	35	43	50	23	4	18	12	55	39	4	50	9	15	55	50	34	32	59	7	37	62	38	8	61	6	54	2	55	20	33	51	21	48	58	60	3	48
39	46	0	22	2	2	0	2	42	2	28	17	56	10	2	2	18	0	52	17	37	61	28	58	36	27	41	44	45	43	24	45	60	59	36	10	61	32	20	43	49	26	16	31	0	39	16	18	28	46	13	61	41	10	14	50	0	59	58	12	46	60	59	25	12	51	38	50	19	25	23	32	46	59	21	51	18	5	7	21	16	0	57	51	55	52	23	35	62	1	52	39	40	48	55	33	0	46	55	28
17	5	5	7	35	48	48	45	38	44	52	6	27	51	4	55	4	15	13	38	7	24	49	18	12	39	1	2	46	2	3	18	18	9	43	44	61	49	9	11	3	62	48	49	9	7	41	46	15	16	36	38	4	14	56	23	15	38	59	10	38	39	54	29	7	36	25	56	54	13	62	44	40	45	32	2	3	30	38	37	28	36	58	57	61	0	15	6	56	17	21	13	54	40	45	51	52	62	60	36
36	6	34	44	17	35	45	22	25	38	54	9	42	62	53	41	62	47	35	44	38	39	55	18	41	36	25	0	8	12	44	39	15	47	48	56	3	57	26	17	18	30	12	36	49	61	20	22	49	14	49	20	12	17	28	51	9	60	3	31	15	10	19	60	60	49	23	36	17	61	48	48	12	34	47	0	54	29	3	60	25	36	46	62	6	4	53	4	45	4	46	7	29	31	22	8	58	41	60	49
57	56	33	42	44	47	54	47	47	52	38	46	41	48	27	50	61	2	61	55	24	44	51	23	41	51	39	38	52	11	57	37	29	47	42	57	9	7	53	28	42	59	9	61	55	11	57	53	22	51	61	51	18	36	17	39	37	18	34	58	62	46	44	29	41	26	42	35	60	61	57	36	53	62	14	23	15	15	15	59	5	2	20	61	38	9	2	13	44	6	60	62	40	38	50	37	47	48	30	12
32	4	45	51	30	53	23	58	43	39	33	29	21	19	9	48	40	36	20	58	31	57	4	33	18	6	6	56	28	22	17	14	58	35	17	30	27	60	62	56	43	12	2	1	3	43	11	16	48	62	30	5	35	55	40	30	60	44	9	55	5	46	3	5	26	3	2	25	34	5	28	8	3	17	19	37	14	59	60	11	44	12	62	20	22	51	52	48	3	54	62	50	15	46	50	57	20	17	34	24
39	53	34	26	47	50	11	22	56	15	58	24	10	39	41	59	28	57	36	45	54	43	41	58	44	27	20	45	3	25	26	49	24	57	56	46	59	10	39	14	18	26	22	28	23	46	24	18	35	6	40	13	43	22	16	48	7	59	48	19	3	7	3	9	36	51	24	51	14	26	23	51	29	36	25	20	19	15	9	23	17	46	43	62	49	38	5	18	5	44	42	17	29	29	49	5	53	37	20	28
51	56	56	38	41	47	14	10	28	23	44	61	55	48	38	56	60	11	61	25	24	44	53	21	12	23	41	34	26	34	57	31	31	29	42	60	61	4	51	7	13	51	7	48	33	58	44	29	51	44	50	56	56	17	58	42	55	56	25	30	60	13	32	51	13	38	60	0	37	49	50	62	46	60	56	45	62	13	31	50	19	36	37	4	56	32	20	45	53	30	31	54	50	6	10	56	58	51	60	38
42	2	61	16	9	30	12	39	14	15	3	25	2	42	42	40	0	12	34	48	39	14	5	30	55	3	24	8	50	47	48	2	28	27	35	20	13	42	20	4	6	54	16	38	7	59	27	58	36	16	14	27	41	54	47	42	21	33	5	11	46	28	56	59	38	49	25	19	29	18	52	4	59	61	50	0	55	58	53	29	7	20	2	52	3	37	40	28	59	40	21	62	11	27	43	17	55	62	48	36
17	26	5	11	23	4	7	61	48	44	13	42	27	51	18	49	61	8	13	38	27	5	27	13	57	49	4	3	38	4	36	10	16	54	27	1	56	25	54	41	54	6	26	62	16	9	43	51	2	35	2	41	11	2	59	32	58	14	25	28	23	49	19	16	28	42	16	31	62	62	11	16	32	19	24	1	2	35	43	32	8	42	24	62	61	24	33	36	35	17	19	6	12	60	39	23	1	48	1	46
53	8	49	14	33	14	25	32	43	12	23	15	52	46	5	16	59	61	49	13	33	35	36	49	52	59	38	54	7	62	36	28	48	36	28	60	52	13	54	41	62	34	10	12	25	30	50	34	60	62	56	14	49	18	38	27	60	51	38	29	21	19	3	14	49	15	42	52	28	27	22	44	10	58	9	17	24	52	57	32	2	57	6	6	29	32	22	36	9	9	43	15	0	10	11	41	17	26	6	19
50	42	48	42	14	20	39	17	20	32	50	27	46	45	16	47	45	24	25	40	45	52	25	24	51	5	53	48	54	6	42	38	1	49	51	40	26	19	49	23	8	3	47	6	61	15	3	2	12	39	16	12	57	14	48	35	49	57	13	0	31	2	31	3	2	18	32	31	46	53	6	11	25	21	3	38	20	25	26	28	42	16	20	31	52	26	42	22	25	51	60	61	16	32	48	9	25	32	37	60
22	32	20	22	2	59	43	7	3	7	62	34	62	41	36	16	26	59	23	27	30	36	33	59	45	5	29	13	3	44	61	53	40	57	53	18	21	56	39	10	10	53	30	57	38	42	22	13	33	13	5	38	6	31	15	8	15	33	49	40	41	34	52	47	24	34	49	38	20	20	17	33	16	40	19	59	15	32	9	11	0	36	48	19	18	4	7	0	58	14	41	12	31	29	6	5	35	60	26	16
32	4	8	10	30	5	8	59	45	11	17	22	43	31	9	17	15	29	21	53	46	15	52	24	21	5	6	57	26	54	34	60	58	49	22	60	13	54	52	20	36	43	10	12	58	60	9	34	53	39	13	15	51	62	43	43	60	60	60	58	26	51	12	39	46	8	4	19	31	61	36	14	9	22	9	46	62	52	57	28	42	17	14	25	31	60	59	54	11	56	12	54	10	48	43	62	17	23	48	23
61	14	9	38	36	23	14	38	29	29	45	14	3	46	38	30	12	3	1	25	29	44	13	21	10	12	7	5	0	62	7	10	34	14	51	21	15	4	46	7	1	1	36	45	59	25	62	54	39	44	40	57	62	28	20	56	27	2	25	9	14	19	51	22	18	10	36	0	1	2	14	30	17	9	50	29	46	24	0	5	39	52	11	16	7	28	42	45	53	30	29	27	32	12	25	40	25	55	15	13
53	8	49	38	15	20	14	16	6	29	44	13	41	30	17	32	1	55	15	53	24	44	51	10	41	10	8	12	26	9	8	42	48	48	20	57	53	9	35	43	58	37	43	51	55	41	56	15	35	27	61	5	38	39	48	47	38	21	9	45	8	46	51	24	8	30	60	54	22	61	29	36	44	50	17	55	15	31	28	22	5	7	20	29	48	51	14	46	5	27	39	50	43	38	60	39	20	16	6	17
25	18	51	35	32	3	9	53	57	22	19	2	9	56	38	43	7	55	61	5	11	19	17	3	56	2	57	33	27	9	52	2	4	49	8	57	60	9	36	40	40	60	6	56	52	41	35	11	37	24	31	1	26	56	61	59	2	7	33	6	46	22	53	43	56	57	26	54	30	41	43	29	44	35	3	5	58	24	15	59	5	7	20	36	39	1	1	35	44	5	48	9	19	23	12	1	55	44	18	0
22	0	20	26	46	17	31	24	0	38	58	31	57	17	48	37	48	59	37	46	0	7	41	38	37	30	61	45	41	40	0	26	24	33	56	13	61	28	34	53	46	58	23	62	37	36	23	35	57	15	50	43	30	8	14	38	5	39	46	35	43	6	51	14	60	32	16	43	41	57	23	38	16	23	62	59	56	11	41	13	21	46	32	62	23	56	7	43	42	1	35	14	20	54	18	5	58	38	13	29
32	4	45	40	30	5	24	58	18	10	60	29	21	19	9	48	42	27	42	8	5	44	4	53	12	6	6	15	26	53	18	60	58	1	23	60	13	21	60	39	33	53	7	3	1	59	8	15	35	56	55	5	49	24	44	42	62	57	38	27	7	47	0	33	46	3	7	41	32	61	38	8	9	58	3	42	19	34	40	18	2	25	20	32	14	28	56	37	3	54	62	50	1	4	35	51	17	18	48	23
4	7	6	5	8	9	43	7	6	6	49	5	31	5	15	16	1	57	23	6	24	10	51	44	8	8	8	7	23	8	62	32	1	19	32	43	51	3	57	11	5	54	10	6	55	48	13	15	34	26	15	38	7	15	49	60	59	0	55	24	31	49	59	24	2	1	35	7	15	34	45	52	34	54	3	57	15	57	56	26	1	35	6	29	42	0	26	6	44	20	34	16	40	41	27	1	34	61	6	10
30	38	44	3	23	25	27	36	59	3	11	45	56	47	27	47	32	25	16	7	33	0	34	22	34	5	39	50	36	0	42	56	1	57	51	10	10	52	16	0	0	0	14	0	16	15	13	60	28	62	13	38	22	15	30	59	26	0	13	0	31	25	54	37	2	15	46	32	51	25	37	32	46	36	6	42	0	0	28	48	8	0	57	9	61	32	35	37	50	14	6	4	42	10	40	11	39	56	33	20
49	39	59	18	28	40	52	24	36	15	24	53	6	54	43	41	47	23	34	15	28	53	27	14	62	3	48	28	30	29	43	30	25	7	50	55	3	46	19	11	13	53	15	54	17	9	29	51	18	34	27	27	8	16	8	7	50	13	0	18	30	35	53	15	37	0	0	36	0	31	14	36	62	8	19	14	44	34	12	7	6	36	3	62	2	12	51	10	36	19	60	61	62	62	41	8	5	11	56	4
52	15	61	61	59	24	12	18	11	11	17	19	19	19	28	10	39	29	51	4	57	5	10	13	21	47	21	3	37	4	12	11	59	35	2	49	27	10	22	24	25	6	30	3	2	45	9	41	15	42	16	17	15	13	45	22	60	59	60	8	50	61	11	43	46	7	6	15	59	14	30	40	7	19	9	32	41	54	57	39	7	25	2	25	34	24	61	36	11	44	18	22	2	3	43	59	38	33	22	55
24	36	20	23	16	54	30	22	15	18	57	35	25	11	0	60	22	21	32	2	36	58	17	46	60	23	25	28	8	20	58	34	10	61	20	39	47	2	5	48	39	59	34	62	37	41	13	23	59	5	10	35	33	62	24	52	20	7	45	2	9	46	31	1	56	49	23	54	17	39	59	42	20	46	58	5	49	19	24	38	52	7	53	61	38	46	6	41	58	1	52	32	19	23	16	10	30	50	8	10
51	56	14	37	55	47	15	52	28	23	44	32	41	51	47	43	60	52	52	24	60	38	49	12	41	23	30	11	8	20	57	42	5	47	42	39	22	38	5	48	44	43	31	62	28	55	49	23	59	22	60	46	61	30	20	10	38	29	35	57	27	46	24	40	41	30	60	25	22	47	57	12	20	38	58	47	39	23	43	11	58	21	53	3	15	52	25	54	54	27	4	11	49	52	3	20	23	52	49	12
22	24	38	59	51	2	11	2	42	2	19	57	36	15	45	2	18	57	48	46	0	7	47	0	7	35	61	58	10	17	6	27	16	57	0	44	61	41	25	8	3	61	62	38	40	38	16	20	59	10	10	1	5	58	30	59	8	0	4	22	46	8	19	50	31	34	55	51	2	40	15	16	55	23	40	43	1	52	50	19	30	39	25	40	40	54	39	35	59	1	0	0	23	23	12	1	57	41	11	51
51	5	26	39	7	48	33	10	26	25	6	61	55	3	7	49	19	47	43	5	38	12	57	29	41	20	12	24	10	14	51	18	28	15	29	49	61	57	20	15	24	7	55	58	48	37	27	19	29	16	61	4	3	20	59	19	30	52	30	16	8	21	14	24	10	29	54	50	51	34	61	44	36	36	20	57	16	29	33	23	25	60	23	62	41	38	3	34	4	18	27	43	60	33	55	43	53	62	18	40
4	11	0	47	1	14	0	16	59	6	23	34	56	41	58	31	1	59	15	61	55	35	35	17	25	8	36	12	21	35	62	35	40	57	53	51	3	26	10	21	62	21	30	40	43	45	27	27	32	45	61	14	22	48	38	17	13	59	45	50	36	25	32	50	8	16	35	6	23	42	26	44	40	14	39	58	56	48	42	56	53	50	37	6	29	54	59	46	2	1	37	4	0	53	60	31	44	16	6	19
16	52	32	28	15	37	3	40	44	12	20	29	21	21	5	47	34	2	16	60	24	47	11	8	61	13	52	6	2	62	16	13	49	30	3	30	54	7	62	45	56	39	37	19	57	20	47	60	11	59	60	10	47	40	51	46	57	30	61	33	5	46	6	6	29	43	12	46	62	3	33	28	58	57	20	24	24	15	21	32	41	23	15	27	34	47	60	59	6	52	60	53	47	36	45	54	17	19	6	21
22	45	34	60	51	59	36	51	42	2	28	9	34	33	2	24	18	31	52	49	36	59	18	46	36	35	55	44	26	32	49	37	6	45	34	22	60	27	50	60	24	59	19	52	38	50	1	15	48	7	44	61	27	9	20	56	15	7	45	57	39	11	41	27	39	33	37	0	15	59	62	29	44	53	19	60	15	52	51	61	52	36	60	45	44	2	28	53	52	35	35	61	54	25	14	50	62	37	20	51
51	61	53	56	41	62	22	60	28	23	28	62	50	49	62	52	60	32	12	42	19	62	20	21	59	23	11	21	43	44	57	31	5	45	42	61	49	51	40	51	19	41	57	48	28	39	48	27	62	22	61	46	47	39	18	10	45	55	24	56	44	45	32	45	30	30	60	0	26	28	54	43	15	49	47	49	62	50	31	38	62	36	37	62	50	52	27	56	59	27	43	47	29	30	51	58	58	52	59	42
10	50	55	41	55	21	22	33	28	23	28	32	57	51	38	24	60	62	52	24	34	35	41	11	37	62	55	27	41	26	8	28	29	7	18	11	60	26	43	40	48	22	17	62	26	24	38	13	46	22	5	51	13	39	14	31	58	6	33	51	40	19	0	18	32	21	39	54	7	30	9	52	6	50	5	6	13	19	28	17	13	5	51	62	12	1	1	11	46	7	36	16	53	15	30	5	62	62	20	37
31	61	7	47	3	62	44	2	35	35	19	9	11	60	15	25	27	31	52	10	22	62	22	62	32	25	44	36	43	27	49	51	14	58	42	12	14	29	31	62	19	46	19	41	32	55	27	32	57	22	12	39	56	51	7	1	15	57	1	54	50	43	18	4	41	33	10	4	15	3	48	46	1	60	47	9	55	62	8	15	57	53	51	4	16	15	51	55	30	35	53	37	28	35	6	48	12	52	47	6
58	45	52	53	32	49	11	22	54	38	0	58	25	17	0	41	30	62	31	27	55	35	33	59	45	41	25	0	49	36	45	53	10	57	62	30	58	28	62	53	55	32	4	58	43	41	58	58	57	13	12	30	13	62	8	8	18	17	3	52	42	9	26	46	56	51	13	44	42	3	57	28	5	25	17	7	51	19	12	32	61	5	48	62	3	12	52	12	28	21	55	17	20	31	21	8	7	37	10	6
11	61	21	23	27	62	35	11	62	57	28	25	13	38	25	27	31	30	52	32	22	58	21	20	37	23	42	21	61	46	44	53	13	58	49	9	3	36	43	54	53	39	30	25	29	32	37	16	45	25	50	36	59	39	61	13	17	27	47	38	4	46	4	6	41	50	23	6	16	41	49	36	5	47	17	21	17	18	32	53	56	9	51	46	16	52	17	53	19	1	41	40	55	11	28	45	54	10	61	49
5	60	52	22	3	62	56	2	35	35	40	17	10	52	25	2	3	6	40	30	30	31	31	62	27	25	31	19	3	40	27	52	21	57	40	19	21	32	39	14	47	12	30	62	44	54	25	27	57	22	14	62	28	62	14	52	13	52	54	62	4	34	3	8	4	11	48	4	2	42	23	37	62	36	48	59	25	4	42	51	34	41	30	55	57	29	7	58	23	1	49	27	39	38	33	6	58	36	3	50
42	5	62	45	44	48	15	10	40	43	53	61	28	51	50	55	50	19	39	38	15	13	58	22	41	51	22	2	1	2	42	16	5	16	42	61	60	10	43	17	52	7	38	62	15	58	59	55	46	51	10	51	19	57	53	53	35	20	9	62	38	19	45	29	10	29	29	53	51	62	62	36	52	39	32	47	7	34	36	23	60	1	60	62	38	10	12	11	32	15	62	41	18	6	49	51	61	59	20	36
22	46	34	24	51	2	56	49	42	2	30	52	52	12	2	24	18	35	52	49	22	61	28	62	14	35	61	58	43	27	25	45	0	59	8	12	61	34	40	53	49	46	57	62	32	39	15	37	57	15	39	21	43	32	55	59	9	59	58	31	12	18	39	34	62	24	24	37	16	42	59	48	46	61	44	57	55	38	7	49	32	36	46	52	26	52	30	43	52	1	42	3	6	35	55	22	30	60	20	50
5	55	21	22	3	62	28	25	62	56	12	17	57	43	39	2	3	61	2	32	30	25	34	0	45	26	40	24	3	5	58	28	54	5	29	0	61	3	25	11	10	50	0	48	37	24	37	0	1	30	4	38	13	5	15	3	4	35	45	30	41	26	15	14	4	1	49	51	2	42	17	16	34	42	58	56	51	11	9	16	0	36	23	59	41	0	7	0	58	8	0	0	0	14	21	5	58	61	57	15
5	18	58	8	3	16	9	34	12	14	31	24	23	44	39	13	3	62	61	28	55	35	41	46	47	22	9	24	6	22	21	5	14	6	30	3	60	55	35	14	35	25	2	35	54	31	25	28	61	22	38	61	43	3	60	38	14	5	48	58	11	19	61	20	31	11	60	37	12	24	22	40	35	51	38	18	32	58	0	46	37	3	55	62	26	48	58	48	48	18	37	2	6	54	24	26	58	61	17	52
41	49	2	48	47	49	20	23	61	19	0	23	10	33	48	62	28	32	32	2	54	33	35	48	52	25	27	8	28	38	27	42	22	50	36	32	2	33	52	26	23	15	30	18	33	39	27	58	55	25	13	42	22	55	32	59	7	52	56	52	4	25	3	9	62	13	60	24	30	44	50	35	15	36	12	58	27	38	7	12	22	47	60	43	16	55	41	55	21	1	49	4	40	10	54	31	33	62	33	25
22	53	20	23	50	44	30	22	50	18	47	16	61	44	0	39	30	62	31	44	55	30	46	57	45	32	9	58	20	36	3	50	4	57	56	14	60	4	43	6	4	35	38	58	29	46	19	33	61	6	40	42	25	32	37	52	19	22	54	62	61	20	39	50	56	50	24	53	14	59	61	30	29	39	38	55	56	19	41	19	61	3	60	62	38	53	2	52	59	32	36	14	24	33	60	58	58	36	18	47
59	33	0	27	47	45	0	22	24	0	26	0	25	13	53	39	30	59	31	17	10	18	29	57	34	34	57	52	60	43	23	45	12	20	58	16	43	35	11	36	49	30	55	25	30	52	1	21	62	13	22	33	60	32	6	60	0	58	58	21	33	9	39	35	61	54	55	0	6	20	58	31	5	46	14	59	45	52	7	48	14	36	44	52	8	33	23	1	55	0	40	53	40	48	30	60	58	4	21	12
23	28	24	36	43	27	39	36	46	47	41	37	16	7	34	4	8	16	5	40	48	57	22	34	53	43	6	34	24	0	9	53	7	38	41	23	26	0	48	0	0	0	44	0	62	57	4	3	38	38	16	49	31	59	34	34	55	28	18	35	42	2	42	3	41	22	17	20	39	11	4	0	45	16	3	38	0	0	47	29	40	53	17	4	48	56	2	14	24	61	18	62	10	52	43	0	57	59	36	30
51	27	12	39	41	48	16	45	28	23	45	61	41	51	50	50	56	47	57	25	7	28	49	21	41	51	26	29	12	13	56	24	15	9	42	39	61	62	29	41	30	6	33	62	23	5	46	12	22	44	61	58	17	43	59	40	2	59	24	7	60	61	44	59	47	37	41	36	59	49	57	43	52	41	56	47	48	27	31	37	23	36	46	16	54	52	62	59	56	29	31	33	56	51	27	28	42	62	8	18
40	16	40	62	5	53	53	57	32	40	16	29	45	22	28	7	44	41	54	58	27	6	40	14	16	58	1	49	2	52	30	14	46	34	5	52	8	11	38	38	29	46	30	48	16	6	12	51	19	61	25	25	54	42	43	15	60	46	62	30	25	56	10	16	17	7	6	15	49	43	27	12	10	45	9	46	62	52	57	37	8	20	36	20	27	44	27	25	9	45	13	21	45	16	39	48	39	34	32	21
29	28	4	4	22	27	38	35	38	21	36	4	7	35	12	42	53	5	61	43	53	42	38	1	48	38	49	4	8	60	7	30	3	34	32	26	12	19	54	47	42	30	5	26	55	23	5	5	43	48	55	32	7	18	27	56	27	8	18	4	52	46	32	15	30	45	33	20	28	47	62	6	13	8	3	48	35	44	15	45	38	19	55	5	37	10	25	5	26	3	14	54	14	8	61	62	56	12	39	32
0	0	34	27	31	32	35	7	2	33	61	34	52	41	45	25	2	62	52	44	36	58	32	18	37	32	62	43	49	40	61	53	14	37	18	2	60	27	11	51	56	31	27	62	37	41	19	17	57	7	49	33	7	32	37	39	3	6	47	35	16	15	52	50	33	33	12	43	1	0	48	30	5	29	35	6	55	15	34	13	61	9	29	6	8	8	2	11	1	5	36	23	22	37	19	49	44	48	13	26
35	42	48	42	26	37	55	41	43	17	21	20	32	32	5	7	45	41	54	19	6	52	27	26	16	5	15	50	54	9	30	14	36	34	5	57	10	19	47	43	61	20	10	49	58	12	50	45	21	62	11	25	56	11	11	5	37	13	38	51	35	51	23	16	52	26	51	26	62	49	28	56	14	57	3	42	6	59	56	6	11	29	62	10	15	29	32	55	9	61	60	16	40	5	39	39	25	27	30	12
